Source_label,Z,L,D
2,“?? ?? ?????”,“?? ?? ?????”,“ ?? ?? ?????”
2,?? ???? ???? ?? ?? ??? ?????,?? ???? ???? ?? ?? ??? ?????,?? ???? ???? ?? ?? ??? ?????
2,?? ???? ????? ????????,?? ???? ????? ????????,????? ??? ????????
2,“????? ??????? ?????? ?????”,“????? ??????? ?????? ?????”,“ ?????? ?????? ?????? ????”
2,????? ???? ????,????? ???? ????,??????? ???? ????
2,"????? ???? ???? ?????"" ",????? ???? ?? ?????? ,????? ??? ?????? ??????
2,?? ??? ?? ?? ??? ?????? ???? ??? ????? ???,?? ??? ?? ?? ??? ?????? ???? ??? ????? ???,?? ??? ?? ?? ??? ?????? ???? ??? ????? ???
2,?????? ??? ????? ???? ??? ???????,?????? ??? ????? ???? ??? ???????,?????? ??? ????? ???? ??? ??????
2,??? ??? ??? ??????,??? ??? ??? ??????,??? ??? ??? ??????
2,????? ?????? ?????? ??????,????? ?????? ?????? ?????? ,???? ????? ????? ??????
2,?? ???,????, ?? ??? 
2,????? ?? ?????,????? ?? ?????,????? ?? ?????
2,????? ????????? ????? ???? ???????? ??? ????? ???,????? ????????? ????? ???? ???????? ??? ????? ???,????? ?????? ????? ???? ??? ??? ??? ????? ????
2,????? ????,???? ????,???? ????
2,???????? ?? ???? ??? ????? ?? ?? ??? ???? ????? ???? ???? ?? ?????,???????? ?? ???? ??? ????? ?? ?? ??? ???? ????? ???? ???? ?? ?????,??????? ?? ???? ???? ????? ?? ?? ??? ?????? ??? ?? ?????
2,?? ???? ?????? ??? ???????? ????? ????? ????,?? ??? ?????? ??? ???????? ????? ????? ????,?? ???? ???? ??? ??? ?????? ?????? ??? ?????
2,???? ???? ??? ???? ?? ???? ?? ???? ???? ?? ???? ????? ???????,???? ???? ??? ???? ?? ???? ?? ???? ???? ?? ???? ????? ???????,??? ??? ??? ??? ?? ???? ???? ?????? ???? ?? ???? ????? ??????
2,??? ??? ?? ????? ??? ?????,??? ??? ?? ????? ? ?????,??? ??? ?? ????? ? ????
2,?? ?? ?????,?? ?? ?????,?? ?????? ?????
2,?? ?? ?? ???? 1984 ??? ???? ?? ???,?? ?? ? ???? 1984 ??? ???? ?? ????,?? ?? ? ???? 1984 ??? ???? ?? ????
2,?? ??? ?? ?? ???? ??? ??? ?????? ??? ???? ???? ??? ?? ????,?? ??? ?? ?? ???? ??? ??? ?????? ??? ???? ???? ??? ?? ????,?? ???`? ?? ???? ??? ??? ?????? ??? ???? ????? ??? ??? ???
2,?? ???? ??? ?? ??? ???? ?????? ???? ??? ???? ?????,?? ???? ??? ?? ??? ???? ?????? ???? ??? ???? ?????,?? ????? ??? ??? ??? ???? ?????? ?? ??? ???? ??? ????
2,????? ???? ????? ??? ??????? ??? ???? ???? ??? ???? ???? ?? ??? ????,????? ???? ????? ??? ??????? ??? ???? ???? ??? ???? ???? ?? ??? ????,????? ?? ??? ?? ?????? ??? ?? ????? ??? ???? ?????? ?? ??? ?????
2,"???? ? ??? ???? ??? ?????? ?????? ??? ?? ????? ????? ??? ???? ?????? ????? ???? ??? ?????? ???? ??? ?????? ?????
",???? ? ??? ???? ??? ?????? ?????? ??? ?? ????? ????? ??? ???? ?????? ???? ???? ??? ?????? ???? ??? ?????? ?????,????? ???? ?? ??? ?????? ?????? ??? ??-????? ????? ??? ???? ?????? ???? ???? ??? ?? ??? ????? ??? ?????? ?????
2,?? ?? ?? ??? ???? ????,?? ?? ? ??? ???? ????,?? ?? ? ??? ???? ???
2,?? ??? ?? ???? ?? ????? ????? ?????? ??? ?????,?? ??? ?? ???? ?? ????? ????? ???? ??? ?????,?? ????? ?????? ????? ???? ?? ???? ??? ?????
2, ????? ??? ??????,????? ??? ??????,????? ??? ?????
2,?? ??? ?? ????? ?? ?? ???? ??? ????? ??? ?? ??? ????,?? ??? ?? ????? ?? ?? ???? ??? ????? ??? ?? ???  ????, ?? ??? ?? ???? ?? ?? ?? ?? ???? ??? ????? ???? ????
2,"????? “?? ?? ?? ??? ??????? ??? ?? ??? ????? ??? ???? ??? ???? ????? ?? ???? ??"" ????? ????? ?????","????? “?? ?? ? ??? ??????? ??? ?? ??? ????? ??? ???? ??? ???? ????? ?? ???? ??"" ????? ????? ?????",????? “ ? ? ??? ??????? ??? ?? ???? ????? ??? ?? ??? ? ??? ?? ?????” ???? ????? ?????
2,"“?? ? ??????? ???"" ???? ??????","“?? ? ??????? ???"" ??? ??????","“????? ?????? ???"" ??? ??????"
2,??? ????? ????? ???? ????,??? ????? ??? ?? ????,??? ????? ??? ? ????? 
2,??? ????? ?? ?? ??? ?? ??? ??? ?? ????? ??? ??? ??? ???????,??? ????? ?? ?? ??? ?? ??? ??? ?? ????? ??? ??? ??? ??????,??? ????? ?? ?? ??? ?? ???? ??? ? ????? ??? ??? ???????
2,???? ????? ???? ???????,???? ????? ???? ??????,???? ????? ???? ???????
2,?? ??? ???? ????? ????? ????,?? ??? ???? ????? ????? ????,?? ??? ???? ???? ????? ????
2,????? ??? ??? ???? ???? ??? ?????,????? ??? ??? ???? ????? ??? ?????,????? ??? ??? ???? ???? ??? ????
2,?? ????? ???? ??? ?? ?? ??? ???? ???? ????????? ??????,?? ????? ???? ??? ?? ?? ??? ???? ???? ????? ???? ??????,? ????? 4? ??? ?? ?? ??? ???? ???? ????? ???? ?????
2,?? ??????? ?????? (??????? ???) ?? ?? ??? ??? ???? ?? ?? ??? ????? ?? ?????? ????????,?? ??????? ?????? (??????? ???) ?? ?? ??? ??? ???? ?? ?? ??? ????? ?? ?????? ????????,?? ??????? ??????(??????) (??????? ???) ??? ??? ??? ???? ?? ???? ????? ?? ?????? ??????
2,?? ??????? ???? ??? ??? ?? ??? ?????? ???? ????? ?? ??? ??? ???,"?? ??????? ???? ??? ??? ?? ??? ?????? ???? ????? ?  ??? ??? ????
",???????? ???? ??? ??? ?? ??? ??? ???? ????? ? ??? ??? ???
2,?? ??? ??? ??? ?? ????? ??? ???? ??? ????? ???? ?? ???? ??? ?????????,?? ??? ???? ??? ?? ????? ??? ???? ??? ????? ???? ?? ???? ??? ?????????,?? ????? ??? ?????? ??? ???? ??? ????? ?? ???? ????? ??? ??? ????????
2,???? ?? ??? ?????? ??? ?? ???? ????? ???? ???? ????? ??? ??? ??? ?????,???? ?? ??? ?????? ??? ?? ???? ????? ????? ???? ????? ??? ??? ??? ?????,???? ? ??? ?????? ?? ????? ????? ???? ???? ?????? ???? ??? ???? ?????
2,?? ?????? ????? ???? ??? ???? ????? ???,?? ?????? ????? ???? ??? ???? ????? ???,?? ?????? ????? ??? ??? ???? ?????? ???
2,?? ?? ??? ??? ???? ?? ??? ??? ?????,?? ?? ??? ??? ???? ?? ?? ??? ?????,? ?? ??? ??? ???? ?? ???? ?????
2,??????? ????????,?????? ???????,???????? ???????
2,?? ??? ?? ?? ?????? ????? ??? ???? '???????!,?? ?? ?? ?? ?????? ????? ? ???? '???????! ,?? ?? ?? ?? ?????? ?????? ???? ??????! 
2, ??! ??? ????? ?? ???? ?? ????? ????? ???? ???? ????? ?? ?? ???? ????,??! ??? ????? ?? ???? ? ????? ????? ???? ???? ????? ?? ?? ???? ???? ,??! ??? ?? ??? ?????? ????? ???? ???? ????? ?? ?? ?????
2,?? ???? ?? ???? ????? ????,?? ???? ? ???? ????? ????,?? ????? ? ???? ????? ????
2,???? ????? ???? ?????? ???? ???? ????,???? ????? ???? ?????? ???? ???? ????,????? ????? ???? ?????? ???? ???? ????
2,???? ?? ???? ??? ??? ?????,???? ?? ???? ??? ??? ?????,???? ?? ???? ??? ??? ????
2,???? ??? ??? ??????? ?????? ??? ?? ???? ????? ??? ?? ?? ???? ??? ???? ???? ??? ????? ?????? ???? ??? ????? ????? ????? ??? ??? ?? ??????? ??? ???? ???? ??? .. ?? ??? ?????? ??? ?????? ?? ?????,???? ??? ??? ??????? ?????? ??? ?? ???? ????? ??? ?? ?? ???? ??? ???? ???? ??? ????? ?????? ???? ??? ????? ????? ????? ??? ??? ?? ??????? ??? ???? ???? ??? .. ?? ? ?????? ??? ?????? ?? ?????,???? ???? ??? ?????? ?????? ??? ?? ???? ????? ???? ?? ?? ????? ??? ????? ???? ??? ????? ?????? ????? ????? ????? ??? ??? ?? ?????? ??? ?????? ???? ??? ... ??? ?? ???? ????? ??? ?????? ?? ?????
2,?? ?? ??? ???? ????? ???????? ????? ??? ????? ???????,?? ?? ??? ???? ????? ???????? ????? ??? ????? ???????,?? ??? ??? ???? ????? ??????? ????? ??? ????? ???????
2,??? ??? ??? ?? ????? ???? ????,??? ??? ??? ?? ????? ???? ????,? ??? ??? ???? ?????? ???? ????
2,??? ???? ?? ???? ?? ?????? ??? ?? ???? ?? ???????? ?? ???? ???? ??? ??? ?? ??????,??? ???? ?? ???? ?? ?????? ??? ?? ???? ?? ???????? ?? ???? ???? ??? ??? ?? ??????,????? ???? ?? ???? ? ?????? ??? ?? ???? ?? ??????? ? ???? ???? ??? ??? ?? ??????
2,???? ?? ??? ?? ??? ??? ??? ???? ???? ??? ????? ??????,???? ?? ??? ?? ??? ??? ??? ???? ???? ??? ?????? ??????,???? ? ??? ?? ??? ??? ??? ???? ???? ??? ?????? ????
2,??? ?? ?? ??? ??? ?????? ?? ??? ???????,??? ?? ?? ??? ??? ???? ?? ??? ???????,??? ?? ?? ??? ??? ???? ? ??? ???????
2,??? ????? ??????? ?? ??? ????? ?????,??? ????? ??????? ?? ??? ????? ?????,????? ????? ????? ?? ??? ???? ?????
2,?? ?? ????? ??? ?? ????,?? ?? ????? ??? ?? ????,?? ?? ????? ???? ?? ????
2,?? ??? ?? ??? ?? ??? ?? ?? ?? ?? ???? ?? ?? ???? ??? ????,?? ??? ? ??? ?? ??? ?? ?? ?? ?? ???? ?? ? ???? ??? ????,?? ??? ? ???? ?? ??? ?? ?? ?? ????? ?? ? ???? ??? ???
2,??? ???? ?? ????? ?? ????? ???? ????,??? ???? ?? ??? ?? ????? ???? ????,??? ???? ?? ??? ?? ????? ??? ?????
2,????? ??? ??? ????? ??? ?????,????? ?? ??? ????? ??? ????,????? ?? ??? ????? ??? ?????
2,??? ?? ??? ??? ???????,??? ?? ??? ? ???????,??? ?? ????? ???????
2,????  ????? ?????,??? ????? ?????,??? ???? ????? ?????
2,"????? ??????????? ?????? ???? ????? ???? ?????????? ???? ????.. ?? ?? ?? ??? ?????? (???? ??? ??? ???? ??)  ??? ?????
",????? ????? ?????? ?????? ???? ????? ???? ????? ????? ???? ????.. ?? ?? ?? ??? ?????? (???? ??? ?? ???? ??) ??? ?????,????? ??????? ????? ????? ???? ????... ?? ?? ??? ?? ?????? ( ???? ???? ???? ??) ??? ?????
2,?? ???? ??? ?????? ???? ??? ?????? ?? ???? ?????? ?? ???? ????,?? ???? ??? ?????? ???? ??? ?????? ? ???? ?????? ?? ???? ????,"?? ???? ???? ??? ???? ??? ?????? ? ???? ???? ?? ????? ????
"
2,"?? ?? ??? “???"" [""The overcoat"") ??? ???? ?? ???? ??? ????? (?? ??? ???) ???? ????? ?????","?? ? ??? “???"" [""The overcoat"") ??? ???? ?? ???? ??? ????? (?? ??? ???) ???? ????? ?????",?? ? ??? “ ???” (“ The Overcoat”) ??? ???? ??? ???? ??? ????? (????? ??? ???) ???? ????? ????
2,?? ???? ????? ??? ????? ??? ??? ???? ??????? ????? ????,?? ???? ????? ??? ????? ??? ??? ???? ??????? ????? ????,?? ???? ????? ??? ????? ??? ??? ???? ??????? ???? ????
2,??? ???? ????? ??? ????? ?????,??? ???? ????? ??? ????? ?????,??? ???? ????? ??? ????? ????
2,???? ?????? ?????,???? ?????? ?????,???? ?????? ????? ?????
2,?? ?? ??? ???? ????? ????????,?? ? ??? ???? ????? ????????,? ???? ???? ????? ???????
2,????? ??? ??? ??? ?? ??? ?? ???? ?? ????? ?????? ???????? ??? ???????? ???????? ???? ??? ???? ?????,????? ??? ??? ??? ?? ??? ? ???? ?? ????? ?????? ???????? ??? ???????? ???????? ???? ??? ???? ?????,????? ??? ??? ???? ?? ??? ????? ?? ????? ?????? ??????? ??? ???????? ??????? ???? ??? ???? ????
2,?? ???? ??? ????? ??? ??????? ??? ???,?? ???? ??? ????? ??? ??????? ??? ???,?? ???? ????? ??? ??? ????? ???? ??? ???
2,?? ??? ???? ?????? ??? ???? ?? ???? ??? ????,?? ??? ???? ?????? ??? ???? ?? ???? ??? ????,?? ??? ???? ?????? ??? ???? ? ???? ??? ?????
2,????? ????? ???? ???????,????? ????? ???? ???????,????? ????? ???? ???????
2,?? ??????? ???? ?????? ????? ????? ???? ??? ??????? ?? ??? ?????,? ??????? ???? ?????? ????? ????? ???? ??? ??????? ?? ??? ?????,? ??????? ???? ????? ????? ???? ???? ?????? ?? ???? ????
2,"“???? ????? ????? ??? ??? ???"" ?? ????? ???? ??????","“???? ????? ????? ??? ??? ???"" ?? ????? ???? ??????",“???? ????? ????? ?? ??? ???” ?? ????? ???? ?????
2,????? ??? ????? ??????? ?? ????? ?????? ?? ???? ??? ???,????? ? ????? ?????? ?? ????? ?????? ?? ???? ??? ???,?????? ????? ?????? ?? ???? ?????? ?? ????? ??? ???
2,?? ?? ??????? ?? ??????,?? ?? ??????? ?? ??????,??? ??????? ?? ?????
2,"“???? ?????? ????"" ?? ??? ??? ????? ????? ???? ?????? ","“???? ?????? ????"" ?? ??? ??? ????? ????? ???? ??????",“???? ?????? ????” ? ??? ??? ?? ????? ?????? ???? ?????
2,??? ???? ????? ???? ?? ?????? ?? ????? ?????? ?????? ???? ??? ??? ???,? ? ???? ????? ???? ?? ?????? ?? ????? ?????? ?????? ? ?? ?? ??? ???,?? ???? ???? ???? ?? ?????? ?? ?????? ??? ???? ?????? ??? ??? ???
2,????? ?? ???? ????? ??? ?????? ,????? ?? ???? ????? ??? ??????,????? ???? ????? ??? ??????
2, ????? ??? ???? , ????? ??? ????,????? ???? ????
2, ?? ??? ??? ???? ???? ?? ?????? ??? ????? , ?? ??? ??? ???? ???? ?? ?????? ??? ?????,?? ??? ??? ???? ???? ?? ?????? ??? ?????
2,"???? ????? ????????? ???? ??? ??
????? ?????? ?? ????? ??????? ???? ?? ??????? ????? ????? ??",???? ????? ????????? ???? ??? ?? ????? ????? ?? ????? ??????? ???? ?? ??????? ????? ????? ???,???? ????? ???????? ???? ??? ?? ?????? ?????? ??????? ?????? ? ???? ?? ??????? ????? ?????? ???
2,"????? ??? ??? ??? ?? ??? ???? ???? ???? ??? ?? ????? ??
????? ???? ??? ?????? ???? 
", ? ??? ??? ??? ??? ?? ??? ???? ???? ???? ??? ?? ????? ?? ????? ???? ??? ?????? ????,??? ??? ??? ?? ?? ??? ???? ???? ???? ??? ?????? ?????? ???? ??? ??????? ???
2,?????? ?? ???? ??? / ???? ??? ,?????? ?? ???? ??? / ???? ???,?????? ?? ???? ????/ ???? ???
2,???? ????? ???? ?? ???? ??? ???? ????? ???? ??????? ?? ?? ??????? ????,???? ????? ???? ?? ???? ??? ???? ????? ???? ??????? ?? ?? ???? ??? ????,?????? ????? ???? ?? ???? ??? ???? ?????? ???? ??????? ?? ?? ???? ??? ???
2,??? ?? ??? ???? ?????? ????? ???? ???? ?? ???? ???? ??? ??? ?? ????? ????? ??????? ,??? ? ??? ???? ?????? ????? ???? ???? ?? ???? ???? ??? ??? ?? ????? ????? ???????,??? ???? ?? ?????? ????? ???? ??? ?? ???? ???? ??? ???? ??????? ?????? ??????
2,"“?? ???? ??? ??? ???"" ???? ","“?? ???? ??? ??? ???"" ?????",“ ?? ????? ???? ??? ???” ????
2,???? ??? ??? ??? ???/???? ?????? ?? ???? ??? ?? ?? ??? ??? ??? ??? ???? ,???? ??? ??? ??? ???/???? ????? ?? ???? ??? ?? ?? ??? ??? ??? ??? ????,??? ??? ??? ? ???? ???/???? ?????? ???? ???? ?? ? ??? ?????? ??? ??? ???
2,?? ?? ??? ???? ??? ??? ???? ??? ???? ???? ??? ?? ????? ??? ??? ???? ,?? ?? ??? ???? ??? ??? ???? ??? ???? ???? ??? ?? ????? ??? ??? ?????,?? ?? ??? ???? ???? ??? ???? ??? ??? ??? ?? ?????? ??? ??? ????
2,?? ??? ???? ??? ???? ???? ???? ???? ????? ?? ????? ?? ??? ??? ???? ??? ???? ????? ??? ?? ???? ???? ????? ???? ??? ????,?? ??? ???? ??? ???? ???? ???? ???? ????? ?? ????? ?? ??? ??? ???? ??? ???? ????? ?? ?? ???? ???? ????? ???? ??? ?????,?? ???? ???? ??? ???? ???? ???? ???? ???? ?????? ?? ??? ??? ???? ??? ???? ????? ?? ?? ???? ???? ???? ???? ??? ????
2,???? ???? ??? ,???? ???? ???,???? ???? ???
2,???? ?? ????? ??? ,???? ?? ????? ???,????? ???? ???
2,???? ??? ??? ,???? ??? ???,???? ??? ???
2,"???? ???? ???? ????? ???? ?????? ??? ?? ???? ??? ????? ???? ?? ????? ??? ????
???? ???? ??? ??? ?????

",???? ???? ???? ????? ???? ?????? ??? ?? ???? ??? ????? ???? ?? ????? ??? ???? ???? ???? ??? ??? ?????,???? ???? ???? ????? ???? ?????? ??? ????? ??? ??? ???? ?? ????? ??? ???? ?? ??? ???? ??? ???? ?
2,???? ?? ??? ??????? ,???? ?? ??? ???????,???? ?? ??? ??????
2,"“?? ?? ??? ??????""
?????? ?? ????? ???????? ???? ????? ?? ????????","“? ?? ??? ??????"" ?????? ?? ????? ???????? ???? ????? ?? ????????",“? ?? ??? ??????” ?????? ?? ????? ????? ? ????? ???? ????????
2,????? ?? ????? ?????? ??????? ????? ????? ????? ???? ??? ????? ????? ??? ??? ???????.? ??? ?? ??? ????? ????? ??? ??????? ????? ???? ???. ?????? ??? ?????? ???? ,????? ? ????? ?????? ??????? ????? ????? ????? ???? ??? ????? ????? ??? ??? ???? ???.? ??? ?? ??? ????? ????? ??? ???????????? ???? ???. ?????? ??? ?????? ????,????? ? ????? ?????? ??????? ????? ?????? ????? ???? ??? ????? ????? ??? ??? ???? ???? ???? ??? ????? ????? ??? ???????????? ???? ??? ?????? ??? ?????? ???
2,?? ???? ???? ??? ???? ,?? ???? ???? ??? ????,? ???? ???? ??? ???
2,"????? ??? ?? ????? ??? ??????

",????? ?? ?? ????? ??? ??????,????? ?? ?? ????? ??? ?????
2,??? ????? ?? ?? ??? ??? ?????? ??? ?? ????? ??? ???????? ?? ???? ??? ?? ???????,??? ????? ?? ?? ??? ??? ?????? ?? ?? ????? ??? ???????? ?? ???? ??? ?? ???????,???? ????? ????? ??? ????? ?? ?? ????? ??? ?? ?????? ?????? ??? ?? ???????
2,"?????? ??? ???? ????? ??? ?????? ??? ????? ???? 
",?????? ??? ???? ????? ??? ?????? ??? ????? ????,?????? ??????? ???? ????? ???? ????? ??? ????? ???
2,?? ?? ????? ?? ???? ??? ??? ?? ???? ,? ?? ????? ? ???? ??? ??? ?? ????,???-????? ????? ??? ??? ?? ????
2,????? ????? ???? ?? ?????? ?????,????? ????? ???? ?? ?????? ?????,????? ????? ??? ?? ?????? ?????
2,???? ?????? ????? ??? ?? ????,???? ? ??? ????? ??? ?? ????,?????? ??? ??? ???? ??? ?? ????
2, ?? ???? ??? ??? ????? ???? ???? ?? ???? ????,?? ???? ??? ?? ????? ???? ???? ?? ???? ????, ??-???? ???? ??? ???? ???? ?? ?????
2, ???? ????? (?? ?? ????? ??? ????) ??? ????? ???? ????? ???? ?? ????? ??? ??????,???? ????? (?? ?? ????? ??? ????) ??? ????? ???? ????? ???? ?? ????? ??? ??????,???? ????? (??? ????? ??? ????) ??? ????? ???? ????? ???? ? ????? ??? ?????
2,"?? ??? ??? ?? ??? ??? ??? ?? ??? ??? ?????? ???? ??? ??????
",?? ??? ??? ?? ??? ??? ??? ? ??? ??? ?????? ???? ??? ??????,?? ??? ??? ????? ??? ??? ???? ??? ???? ??? ???? ?????
2,?? ??? ??? ?? ??? ??? ???? ??????? ?????? ?? ????? ??? ??? ,?? ??? ? ?? ??? ??? ???? ??????? ?????? ?? ????? ??? ???,?? ???? ?? ??? ??? ???? ??????? ???? ?? ????? ??? ???
2,?? ?? ?? ???? ?? ?? ????, ?? ?? ?? ???? ?? ?? ????,?? ?? ?? ???? ?? ?? ????
2,?? ???? ???? ??????? ?? ??? ??? ?? ??? ??? ??? ?? ??? ,?? ???? ???? ??????? ?? ??? ??? ?? ??? ??? ??? ?? ???,?? ???? ???? ????????? ??? ??? ?? ??? ??? ??? ?? ????
2,?? ??? ??? ??? ??????? ?? ???? ?? ???? ,?? ??? ??? ??? ??????? ?? ???? ?? ????,?? ??? ????? ???? ??????? ?? ???? ?? ????
2,?? ???? ????? ???? ?? ?? ?? ????? ,?? ???? ????? ???? ?? ?? ?? ?????,?? ?? ????? ????? ???? ?? ?????
2,??? ?? ????? ?? ???? ??? ???? ,??? ?? ????? ? ???? ??? ????,??? ?? ????? ? ???? ??? ???? 
2,???? ??? ??? ???? ?? ???? ???? ????? ????? ,???? ??? ??? ???? ? ???? ???? ????? ?????,???? ??? ? ????? ? ???? ???? ?? ??? ?????
2,??? ?? ????? ??? ??? ?? ??? ??? ?? ????? ????? ?? ????????,??? ?? ????? ??? ??? ????? ??? ?? ????? ????? ?? ???????? ,??? ??-????? ????? ??? ??? ????? ????? ?????????
2,?? ?? ???? ?? ???? ????? ?? ??? ??? ????? ?????,?? ?? ???? ?? ???? ????? ?? ??? ??? ????? ?????,?? ?? ????? ?????? ??? ??? ????? ?? ??? ??? ?????
2,?? ??? ??? ??? ????? ????? ???? ?? ??? ?? ???? ????? ???? ?? ?? ??? ???? ???? ??????,?? ??? ??? ??? ????? ????? ???? ?? ??? ?? ???? ????? ???? ?? ?? ??? ???? ???? ??????,?? ??? ??? ??? ????? ????? ??? ?? ??? ?? ??? ????? ???? ????? ??? ???? ???? ???? ?????
2,"“?? ???? ??? ??? ?? ?? ???"" ?? ???? ??? ??? ?? ??? ???? ?? ?? ??? ???? ?? ??? ???????? 
","“?? ???? ??? ??? ?? ?? ???"" ?? ???? ??? ??? ?? ??? ???? ?? ?? ??? ???? ?? ??? ????????",“?? ???? ??? ??? ?? ?? ??” ?? ???? ??? ??? ?? ??? ???? ?? ?? ??? ???? ?? ??? ?????
2,??? ????? ????? ??? ????? ," ??? ????? ????? ??? ????? 
",??? ????? ????? ???? ?????
2,???? ????? ????? ?????? ??????? ?? ??? ??? ??? ???? ??? ????,???? ????? ????? ?????? ??????? ?? ??? ??? ??? ???? ??? ????,???? ????? ????? ?????? ????? ??? ??? ??? ??? ???? ?????
2,"???? ??? ??? ?? ???? ??? “?? ????? ??? ?????? ??” ?? ?????
","???? ??? ??? ?? ???? ??? “?? ????? ??? ?????? ??"" ?? ?????",???? ??? ??? ?? ???? ??? ??? “?? ????? ??? ???????? ” ?? ????
2," ??? ?? ??? ??? ?? ??? ?? ??? ??????

","??? ?? ??? ??? ?? ??? ?? ??? ??????

", ??? ?? ??? ??? ?? ??? ?? ??? ?????
2,??? ?????? ???  ?? ?? ??? ??? ?? ??? ???????,??? ?????? ??? ?? ?? ?? ??? ?? ??? ???????,??? ????? ??? ?? ??? ??? ?? ??? ??????
2,"“??? ??? ????? ????? ???? ???? ????? ???? ????? ?????? ?? ??? ??? ???? ??? ??? ??? ???? ??? ???? ?????? ???? ???? ??? ???? ?? ?????? ????? ???? ???? ??? ?? ???? ??? ??? ????"" ??? ???? ???? ?? ??? ??? ????????","“??? ??? ????? ????? ???? ???? ????? ???? ????? ?????? ?? ??? ??? ???? ??? ?? ??? ???? ??? ???? ?????? ???? ???? ??? ???? ?? ?????? ????? ???? ???? ??? ?? ???? ??? ??? ????"" ??? ???? ???? ?? ??? ??? ????????",“??? ??? ????? ????? ???? ???? ????? ???? ????? ????? ???? ??? ???? ??? ???? ???? ??? ??? ?? ???? ???? ???? ??? ???? ???????? ????? ???? ???? ??? ?? ???? ??? ??? ????” ??? ???? ?? ?? ??? ??? ???????
2,???? ??? ??? ?????? ??? ?????? ???? ??? ?? ???? ???? ???? ???? ??? ?? ???? ?? ?? ????? ???? ??????? ,???? ??? ??? ?????? ??? ?????? ???? ??? ?? ???? ???? ???? ???? ??? ?? ???? ?? ?? ????? ???? ?????? ,???? ??? ??? ????? ??? ?????? ??? ??? ?? ???? ??? ??? ???? ?? ?? ???? ?? ?? ???? ???? ??????
2,?? ??? ??? ?? ??? ?? ??? ? ??? ?? ???? ?? ??? ?? ? ????? ??? ???? ????? ,?? ??? ??? ?? ??? ?? ?? ? ??? ?? ???? ?? ??? ?? ? ????? ??? ???? ????? ,???? ??? ?? ??? ??  ? ???? ???? ?? ??? ??? ????? ??? ???? ?????
2,????? ?? ?? ????? ????? ????? ????? ????? ,????? ?? ?? ????? ????? ????? ????? ????? ,????? ??? ????? ???? ????? ???? ????
2,????? ???? ??? ?? ??? ?????? ???? ?? ????? ???? ???? ??? ?????? ???? ?? ??? ???? ???? ,????? ???? ??? ?? ??? ?????? ???? ?? ????? ???? ???? ?? ?????? ???? ?? ??? ???? ???? ,??? ?? ???? ??? ?? ??? ???? ???? ?? ????? ??? ????? ????? ???? ???? ???? ????
2,?? ?? ??? ???? ??????? ,?? ?? ?? ???? ??????? ,?? ?? ? ???? ???????
2,?? ??? ?? ???? ????? ???? ???? ????? ,?? ??? ?? ???? ????? ???? ???? ????? ,?? ??? ?????? ????? ???? ???? ????
2,"?? ?? ??? ???? ?????? ???? ??? ??? ?? ?? ??? ??? ??? ????? 

",?? ?? ??? ???? ?????? ???? ??? ??? ?? ?? ??? ??? ??? ????? ,?? ?? ??? ???? ???? ???? ???? ???? ?? ??? ?????
2,??? ???????? ,??? ???????? ,??? ????????
2,??? ????? ??? ??? ????? ?? ??????? ???? ????? ,??? ????? ??? ??? ????? ?? ??????? ???? ?????,??? ?? ??? ??? ??? ????? ?? ??????? ???? ??? ????
2,??? ??? ?? ???? ??? ??? ?????? ????? , ??? ??? ?? ???? ??? ??? ??????????? ,?? ?? ??? ?? ?? ????? ??? ????? ??????
2,???? ???? ????? ??? ?? ???? ?? ??? ???? ??? ?? ??? ???? ????? ??? ????? ??????,???? ???? ????? ??? ?? ???? ?? ??? ???? ??? ?? ??? ???? ????? ??? ????? ??????,??? ???? ????? ??? ???? ???? ???? ?? ?? ??? ??? ???? ??? ???? ?????
2,??? ???? ?? ?? ???? ,"??? ???? ?? ?? ???? 
",?? ??? ?? ?? ????
2,???? ????? ????? ??? ?? ???? ??? ??? ????? ,???? ????? ????? ??? ?? ???? ??? ??? ????? ,????? ??? ???? ??? ???? ??? ???? ?????
2,?? ?? ??? ?????? ?? ??? ???? ??? ?? ?? ??? ????? ???? ,?? ?? ??? ?????? ?? ?? ???? ??? ?? ?? ??? ????? ???? ,?? ?? ??? ?? ??? ??? ???? ??? ?? ???? ???? ????
2,??? ??????? ???? ???? ?? ?? ???? ???? ???? ?? ?? ??? ????? ??? ?? ??????? ,??? ??????? ???? ???? ?? ?? ???? ???? ???? ?? ?? ??? ????? ??? ?? ??????? ,??? ????? ???? ???? ?? ?? ????? ???? ???? ??? ??? ????? ??? ?? ??????
2,"?? ??? ??? ??? ?? ?? ???? ??? ????? ??? ??? ??????

","?? ??? ??? ??? ?? ?? ???? ??? ????? ??? ??? ?????

",?? ??? ??? ??? ?? ??? ???? ??? ????? ??? ??? ?????
2,"???? ??????? “?? ?????? ?????? ????? ?? ????"" ??? ??????","???? ?????? “?? ?????? ?????? ????? ?? ????"" ??? ??????",???? ????? “?? ?? ????????? ???? ????” ??? ?????
2,???? ?? ??? ??? ?? ???? ??? ??? ??? ???? ???? ??? ?????? ?????? ,"???? ?? ??? ??? ?? ???? ??? ??? ??? ???? ???? ??? ?????? ??????
",???? ???? ??? ???? ???? ??? ??? ???? ???? ??? ????? ??????
